T,E,Agent_type,Scenario,Trading,RUN_NUMBER
151.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
200.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
200.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
194.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
200.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
200.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
200.0,1.0,pathfind_neighbor,Baseline,True,2
181.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
141.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
111.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
161.0,1.0,pathfind_neighbor,Baseline,True,2
131.0,1.0,pathfind_neighbor,Baseline,True,2
190.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
171.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
101.0,1.0,pathfind_neighbor,Baseline,True,2
151.0,1.0,pathfind_neighbor,Baseline,True,2
121.0,1.0,pathfind_neighbor,Baseline,True,2
